"Iteration","Drag Coefficient Monitor: Drag Coefficient Monitor"
3221.0,0.020029005428189802
3222.0,0.020174284712602082
3223.0,0.020325105153210166
3224.0,0.020472764248344856
3225.0,0.0206145826881692
3226.0,0.02073703193320419
3227.0,0.020845005318554825
3229.0,0.021024337928321524
3230.0,0.02107912374415023
3231.0,0.02111073583314134
3232.0,0.021143560710123924
3233.0,0.021177080404766607
3234.0,0.02122434463404276
3235.0,0.021261710995160613
3236.0,0.02129873348017793
3238.0,0.021408263962999687
3239.0,0.02150017776549587
3240.0,0.02160979190435395
3241.0,0.021711768741456205
3242.0,0.02182064988233858
3243.0,0.021920178848228583
3244.0,0.022035246809876476
3245.0,0.02217643297836127
3247.0,0.02242026173849303
3248.0,0.022529112253936508
3249.0,0.022625485897406337
3250.0,0.022736855648290488
3251.0,0.022863513933502635
3252.0,0.022956748970285098
3253.0,0.023063144518069813
3255.0,0.023204869258933336
3256.0,0.02325385307106229
3257.0,0.023303377609102033
3258.0,0.023311023101306207
3259.0,0.0233163224904367
3260.0,0.023274672043832496
3261.0,0.02319298971083494
3262.0,0.023091291801732215
3264.0,0.022850557225143474
3265.0,0.022726438915579315
3266.0,0.022566175080506165
3267.0,0.022391345589659287
3268.0,0.022212396556605084
3269.0,0.0220454406918577
3270.0,0.021877629657593732
3271.0,0.021733465149982898
3273.0,0.02142906091899734
3274.0,0.02127988378355939
3275.0,0.021157624917252343
3276.0,0.021036672959159505
3277.0,0.02093846762677446
3278.0,0.020848677286699462
3279.0,0.020748111676289368
3280.0,0.020646019702647424
3282.0,0.02047577764251688
3283.0,0.02041644740955759
3284.0,0.020377923601591005
3285.0,0.020316805371432343
3286.0,0.02025803891424801
3287.0,0.020213433991987478
3288.0,0.02018128201545803
3289.0,0.020174356843265635
3291.0,0.0201748974324907
3292.0,0.02016221951004908
3293.0,0.02017383452972765
3294.0,0.02018538995502877
3295.0,0.020220833142548206
3296.0,0.020260483726012305
3297.0,0.020292354355169018
3298.0,0.02031539434077438
3300.0,0.020370892755441218
3301.0,0.02041161176595652
3302.0,0.020437617690125778
3303.0,0.020476591357748174
3304.0,0.020489456232509775
3305.0,0.020508785495072845
3306.0,0.020497669768090372
3307.0,0.020508393288988958
3309.0,0.020522924470418723
3310.0,0.02051369979113965
3311.0,0.020504717934497166
3312.0,0.02048304975925998
3313.0,0.020474015257235845
3314.0,0.020484669243468614
3315.0,0.02050938309316808
3316.0,0.020536902636922157
3318.0,0.020607983694412826
3319.0,0.020675399859365763
3320.0,0.02077992860866422
3321.0,0.02087768281893163
3322.0,0.020980110824647173
3323.0,0.021087419857323222
3324.0,0.021173417711087876
3325.0,0.021266494716113245
3327.0,0.021433074067354767
3328.0,0.021485539396600112
3329.0,0.021513372943659986
3330.0,0.021505905625654378
3331.0,0.021497308409139392
3332.0,0.02148647036315323
3333.0,0.021468980032743702
3334.0,0.021447963836449663
3336.0,0.021406333770887423
3337.0,0.021405279798988944
3338.0,0.02141271485247641
3339.0,0.021448848138468063
3340.0,0.02149733361685076
3341.0,0.021554473629825457
3342.0,0.021581636164415254
3343.0,0.02163674495682316
3345.0,0.021749110537867926
3346.0,0.021811135302565822
3347.0,0.021877121168657875
3348.0,0.021896170643217406
3349.0,0.02193510137216259
3350.0,0.02197584415536702
3351.0,0.021994138312816887
3352.0,0.022020435823554153
3354.0,0.02203894264232951
3355.0,0.022022912496760305
3356.0,0.02200037306560274
3357.0,0.021939233099367298
3358.0,0.021875157450557504
3359.0,0.021795812000246207
3360.0,0.02166231786500942
3362.0,0.02134479988205472
3363.0,0.02113589193968766
3364.0,0.02092640639038703
3365.0,0.020716667094347035
3366.0,0.020480586759171998
3367.0,0.02022771942106481
3368.0,0.01998252299446546
3369.0,0.019732504352862758
3371.0,0.019263157270410662
3372.0,0.01902939724373084
3373.0,0.018808496167513122
3374.0,0.018604139761225998
3375.0,0.018397734485439653
3376.0,0.01818319117233313
3377.0,0.018013063018432588
3378.0,0.017824056552426873
3380.0,0.01749726348964664
3381.0,0.017326516923962795
3382.0,0.017156213915146473
3383.0,0.01701134405598671
3384.0,0.016864659223924123
3385.0,0.01674181516189818
3386.0,0.01660850678431921
3387.0,0.01647186321201532
3389.0,0.016222420716889972
3390.0,0.01611551436001987
3391.0,0.016028904403577737
3392.0,0.015939591644901586
3393.0,0.01584542327032185
3394.0,0.01574038494429454
3395.0,0.015656831527661667
3396.0,0.01557130302206338
3398.0,0.015439171261576321
3399.0,0.015351823750879874
3400.0,0.015259920171135533
3401.0,0.015180262082923482
3402.0,0.015078364086826848
3403.0,0.015008331977280744
3404.0,0.014928777510507429
3405.0,0.014815174536101598
3407.0,0.014607373408400369
3408.0,0.014482850071244238
3409.0,0.014395267027749759
3410.0,0.014299165642920553
3411.0,0.014179910681916546
3412.0,0.014072314742482363
3413.0,0.013984611376743082
3414.0,0.013889389222057014
3416.0,0.01377994331359754
3417.0,0.013746204090486233
3418.0,0.013722959455004555
3419.0,0.013722733994520465
3420.0,0.013734561355470897
3421.0,0.013763525888962751
3422.0,0.013819394380029118
3423.0,0.013872401851414699
3425.0,0.013959453310421754
3426.0,0.01396267923446493
3427.0,0.01396478646577622
3428.0,0.013983187799823172
3429.0,0.013959599235572316
3430.0,0.013919070845771566
3431.0,0.01386416334650914
3432.0,0.013766235228830808
3434.0,0.013631833946503613
3435.0,0.013570490306920589
3436.0,0.013513984226487304
3437.0,0.013460542119853966
3438.0,0.013395814487281919
3439.0,0.01338761848224089
3440.0,0.013380410476696011
3441.0,0.013377079443882682
3443.0,0.013378757730288604
3444.0,0.013342553273381208
3445.0,0.01335873575551593
3446.0,0.013359087754269834
3447.0,0.013351587636331671
3448.0,0.013326959482498076
3449.0,0.013324846389461445
3450.0,0.013276845297817575
3452.0,0.013225954088834977
3453.0,0.013177048178949147
3454.0,0.013121646292784854
3455.0,0.01307274721395443
3456.0,0.012985033347908632
3457.0,0.01288482082979547
3458.0,0.012768066083161863
3459.0,0.012624007249754392
3461.0,0.01230480853601483
3462.0,0.012103929373327079
3463.0,0.011888258743726158
3464.0,0.011671838519486073
3465.0,0.011438401668943596
3466.0,0.011202182609460213
3467.0,0.010982037615913898
3469.0,0.010497572597214093
3470.0,0.010273927747899664
3471.0,0.01004115045046114
3472.0,0.009831532288742686
3473.0,0.009625113472935206
3474.0,0.00941451830464154
3475.0,0.009201698213404663
3476.0,0.009004297801987556
3478.0,0.008587848421794336
3479.0,0.008406070825778211
3480.0,0.008208521245651686
3481.0,0.00800827182413062
3482.0,0.007814038557403253
3483.0,0.007622638592117793
3484.0,0.007450091079203866
3485.0,0.007290009551347364
3487.0,0.006956800763587264
3488.0,0.006813114362213294
3489.0,0.0066803691291616
3490.0,0.006555423292361847
3491.0,0.006435254520088867
3492.0,0.006319190840743415
3493.0,0.006228358843148883
3494.0,0.006137611610166141
3496.0,0.005982932559917345
3497.0,0.005913682542499283
3498.0,0.005846441428212363
3499.0,0.005772194224419724
3500.0,0.0057174483192623665
3501.0,0.005656479687076996
3502.0,0.005597528485468132
3503.0,0.005521374205838387
3505.0,0.005393034034216213
3506.0,0.005330538415333015
3507.0,0.005240511885879732
3508.0,0.005166902088318572
3509.0,0.005092860014453655
3510.0,0.0050076704578281474
3511.0,0.00494120538862204
3512.0,0.004870950042741958
3514.0,0.004739561812691801
3515.0,0.0047071729986581795
3516.0,0.004672060115890203
3517.0,0.004674000147671472
3518.0,0.0046870124390471475
3519.0,0.004707018200877232
3520.0,0.004759460267723814
3521.0,0.004821057594251571
3523.0,0.0049577711356473455
3524.0,0.005029075329218967
3525.0,0.005078706199987999
3526.0,0.0051243518120242006
3527.0,0.005136262934325802
3528.0,0.005125550765556494
3529.0,0.005112507554701958
3530.0,0.00506761932932496
3532.0,0.00492183969088681
3533.0,0.004832498738524376
3534.0,0.004736751882826056
3535.0,0.004650838600614904
3536.0,0.004568746342050509
3537.0,0.004487066265347698
3538.0,0.004425474062066195
3539.0,0.004363213653784007
3541.0,0.004282755036345958
3542.0,0.00425458915776852
3543.0,0.0042319279802745784
3544.0,0.004210581467794341
3545.0,0.004185580643353087
3546.0,0.004152316569721254
3547.0,0.004109607977448965
3548.0,0.004080350890057191
3550.0,0.003991903362082529
3551.0,0.003924244607785776
3552.0,0.003860219559116321
3553.0,0.003785207698843096
3554.0,0.0037086124984110386
3555.0,0.0035994542820708604
3556.0,0.003499532518056563
3557.0,0.003374965003877095
3559.0,0.0030633585593486433
3560.0,0.00289792756352997
3561.0,0.00269431290134988
3562.0,0.002494218157797449
3563.0,0.0022676887994785935
3564.0,0.002049751545205339
3565.0,0.0018234347173680002
3567.0,0.0013328273686020872
3568.0,0.0011147086102420286
3569.0,8.876048324802394E-4
3570.0,6.688497358105523E-4
3571.0,4.3803364902064235E-4
3572.0,2.229655428191593E-4
3573.0,6.493260870649945E-6
3574.0,-1.916617945851339E-4
3576.0,-6.029112112107644E-4
3577.0,-8.002167942074896E-4
3578.0,-0.001000955836296016
3579.0,-0.0011984987768636245
3580.0,-0.001372513302637622
3581.0,-0.0015550696791723946
3582.0,-0.0017446695441706967
3583.0,-0.001931888039197882
3585.0,-0.0022504408816786427
3586.0,-0.0023963369301624564
3587.0,-0.002525921717394443
3588.0,-0.0026604409391988554
3589.0,-0.002772610631515609
3590.0,-0.0028671455138542636
3591.0,-0.002960050941536153
3592.0,-0.003000544984328982
3594.0,-0.0030825050097111743
3595.0,-0.0031082023031630862
3596.0,-0.0031364755911471136
3597.0,-0.003135526207535728
3598.0,-0.0031137641145591896
3599.0,-0.003092892734707799
3600.0,-0.0030897850590074884
3601.0,-0.0030876501966031296
3603.0,-0.003081222726666556
3604.0,-0.003064866998249615
3605.0,-0.0030438273227674562
3606.0,-0.0030735975009375358
3607.0,-0.0031002311225870683
3608.0,-0.0031415393842273856
3609.0,-0.0031596660396862766
3610.0,-0.0031764402816947816
3612.0,-0.0032459311068143873
3613.0,-0.0032744380985752644
3614.0,-0.0032905824562790087
3615.0,-0.0032903616887944116
3616.0,-0.0032744708344855386
3617.0,-0.0032108224264179074
3618.0,-0.003184160032244582
3619.0,-0.0031192127270184655
3621.0,-0.0029345788969598204
3622.0,-0.00281621675353615
3623.0,-0.0026997856615710186
3624.0,-0.0026216763837425003
3625.0,-0.0025248498663199446
3626.0,-0.0024497600386764505
3627.0,-0.002413540817523156
3628.0,-0.0023768878580410265
3630.0,-0.002395185469378014
3631.0,-0.002446631415891822
3632.0,-0.0025220111218685615
3633.0,-0.0025985096701539824
3634.0,-0.0026763326240609436
3635.0,-0.0027578503042687127
3636.0,-0.0028523116761019593
3637.0,-0.002922787647655516
3639.0,-0.003048277335609455
3640.0,-0.0030781341555493414
3641.0,-0.003095565683489861
3642.0,-0.003126244769765398
3643.0,-0.0031437363173681307
3644.0,-0.0031657990541075634
3645.0,-0.0031765964226049604
3646.0,-0.003187646833118141
3648.0,-0.0032190892496347253
3649.0,-0.0032334553520316778
3650.0,-0.0032451583064133926
3651.0,-0.003283000231494192
3652.0,-0.0033126552095277292
3653.0,-0.003329177127736165
3654.0,-0.0033834373816737586
3655.0,-0.0034404457472653385
3657.0,-0.0036147673672083805
3658.0,-0.003723077174884098
3659.0,-0.0038443016887296567
3660.0,-0.0040032530213775066
3661.0,-0.004164743284288193
3662.0,-0.004341575113904843
3663.0,-0.004549632849620789
3664.0,-0.004744718392388123
3666.0,-0.005151976236774419
3667.0,-0.005357456769120273
3668.0,-0.005570682819911731
3669.0,-0.005771648423464618
3670.0,-0.005960212758532318
3671.0,-0.006136271998543008
3672.0,-0.0063152380102751236
3674.0,-0.006624613418444749
3675.0,-0.006779793051932596
3676.0,-0.006900811276792722
3677.0,-0.007004018461900229
3678.0,-0.007120736011910569
3679.0,-0.0072250457996940595
3680.0,-0.007323457703640657
3681.0,-0.007410559521056051
3683.0,-0.0075626160692174775
3684.0,-0.007653106296363461
3685.0,-0.007716307079747575
3686.0,-0.007782790891795304
3687.0,-0.007838173352526618
3688.0,-0.007883326525288727
3689.0,-0.007909866779044632
3690.0,-0.007965133134459916
3692.0,-0.008003741060979938
3693.0,-0.008009420162990576
3694.0,-0.008008189238312185
3695.0,-0.007991736267955676
3696.0,-0.007994480517039331
3697.0,-0.007973089389126406
3698.0,-0.00793663467381237
3699.0,-0.007903871633476663
3701.0,-0.00783638517040931
3702.0,-0.007817435831606311
3703.0,-0.007788033975679954
3704.0,-0.007767287616245549
3705.0,-0.007753055959870808
3706.0,-0.007733366557777193
3707.0,-0.0077303429344716314
3708.0,-0.0077492273217066275
3710.0,-0.007769683895703427
3711.0,-0.007789774741764415
3712.0,-0.007803160490419665
3713.0,-0.007802399177340259
3714.0,-0.007803736607728914
3715.0,-0.007786363864843539
3716.0,-0.007758382349991072
3717.0,-0.007711588863997842
3719.0,-0.007542574164067525
3720.0,-0.0074444905624544404
3721.0,-0.007321610773341253
3722.0,-0.00719540582946196
3723.0,-0.007062137501848191
3724.0,-0.006929272407401751
3725.0,-0.006798908231525671
3726.0,-0.006705497566028149
3728.0,-0.006584204771634579
3729.0,-0.0065566653142123165
3730.0,-0.006550915903675389
3731.0,-0.0065639975339131795
3732.0,-0.006615919250489905
3733.0,-0.0066886502253823005
3734.0,-0.006755212187929768
3735.0,-0.006820982259079469
3737.0,-0.006954194426522239
3738.0,-0.007014502023438955
3739.0,-0.00706573905035527
3740.0,-0.0071115427166892784
3741.0,-0.007146157512377996
3742.0,-0.007170610387078177
3743.0,-0.00718449390590903
3744.0,-0.007219350997404086
3746.0,-0.007272391482067035
3747.0,-0.00729889555637479
3748.0,-0.007318899203830647
3749.0,-0.007335481879496175
3750.0,-0.0073724132100708595
3751.0,-0.007398022958385403
3752.0,-0.007425725205714192
3753.0,-0.007466313379443602
3755.0,-0.0075506031226241655
3756.0,-0.007624193136010222
3757.0,-0.007707082811863916
3758.0,-0.00779854354706073
3759.0,-0.007906551623343964
3760.0,-0.008029222544421748
3761.0,-0.0081614602118707
3762.0,-0.008324380880787397
3764.0,-0.008651944695607438
3765.0,-0.008826319142916489
3766.0,-0.008992541544374951
3767.0,-0.009153378315856345
3768.0,-0.009318066618665785
3769.0,-0.009469665999013142
3770.0,-0.009607151575555608
3771.0,-0.009739476429706953
3773.0,-0.009917434122798122
3774.0,-0.009998627826359451
3775.0,-0.010058517910342235
3776.0,-0.010126598880927621
3777.0,-0.010165566133090649
3778.0,-0.010184864765283777
3779.0,-0.01019723094231927
3781.0,-0.010245729354454777
3782.0,-0.010264328523731419
3783.0,-0.010266558547461752
3784.0,-0.01027561563286678
3785.0,-0.01027263582109683
3786.0,-0.010309210430773593
3787.0,-0.010334314903722627
3788.0,-0.010355892255468799
3790.0,-0.010393586378627619
3791.0,-0.010406254815925524
3792.0,-0.010452853827816307
3793.0,-0.010492847452622316
3794.0,-0.010523550489780618
3795.0,-0.010534280822460553
3796.0,-0.010547766409363897
3797.0,-0.010556305099647487
3799.0,-0.010610529948056972
3800.0,-0.010616962647368104
3801.0,-0.01062141444603474
3802.0,-0.010623088027769002
3803.0,-0.010617545722069608
3804.0,-0.010638218863025722
3805.0,-0.010662557275199146
3806.0,-0.010678170892726485
3808.0,-0.010684160377277561
3809.0,-0.010674475300546318
3810.0,-0.010695111263919527
3811.0,-0.010703649894242202
3812.0,-0.010704950420709522
3813.0,-0.01067321604505066
3814.0,-0.01063006632659466
3815.0,-0.010555465472322358
3817.0,-0.010416223434393154
3818.0,-0.010303568953167952
3819.0,-0.010152291636972057
3820.0,-0.00998112276241599
3821.0,-0.009792275753784219
3822.0,-0.009624280636491372
3823.0,-0.009451999886375382
3824.0,-0.009285911523692045
3826.0,-0.00896744478242026
3827.0,-0.008839694324081276
3828.0,-0.008772497986556346
3829.0,-0.00873148465854157
3830.0,-0.008730601414168468
3831.0,-0.008742358730390925
3832.0,-0.008787018386638463
3833.0,-0.008835857567686886
3835.0,-0.00904019640365721
3836.0,-0.009153233679523868
3837.0,-0.009243811641901183
3838.0,-0.009334968997518966
3839.0,-0.009413040252564328
3840.0,-0.009513026613317353
3841.0,-0.00960212693752731
3842.0,-0.009693692008148552
3844.0,-0.00981538777290897
3845.0,-0.009865296835259123
3846.0,-0.009955668969941548
3847.0,-0.01002448418192177
3848.0,-0.01009804197909381
3849.0,-0.01014950891418117
3850.0,-0.010195896565450103
3851.0,-0.010238122586049697
3853.0,-0.01038019656908694
3854.0,-0.010455695532578985
3855.0,-0.010517044643370135
3856.0,-0.010591197659908904
3857.0,-0.010661184514729527
3858.0,-0.010773105739249876
3859.0,-0.010878219225027049
3860.0,-0.010998012893619596
3862.0,-0.01121486174755695
3863.0,-0.011321200492054848
3864.0,-0.011448305785535238
3865.0,-0.011558303383522367
3866.0,-0.011676909839423573
3867.0,-0.011761268041871546
3868.0,-0.011837530801817008
3869.0,-0.011883748974992673
3871.0,-0.011989067523570188
3872.0,-0.012035405451726586
3873.0,-0.012041599816002307
3874.0,-0.012039879531350646
3875.0,-0.012011884255331541
3876.0,-0.01201559521585538
3877.0,-0.01200608628874169
3878.0,-0.012004220949348589
3880.0,-0.011964848068590559
3881.0,-0.011951748518658305
3882.0,-0.011967024087551549
3883.0,-0.011975703140389378
3884.0,-0.0120047458888746
3885.0,-0.012010800314242537
3886.0,-0.01203874908622829
3888.0,-0.012107559033340981
3889.0,-0.012154854196559069
3890.0,-0.012214612526017968
3891.0,-0.012262990161444083
3892.0,-0.012302611711631061
3893.0,-0.012350866636263435
3894.0,-0.012424973396831449
3895.0,-0.012484779304725786
3897.0,-0.01259643114035068
3898.0,-0.012646126645015993
3899.0,-0.012678577933940179
3900.0,-0.012745058736602
3901.0,-0.012800793123102021
3902.0,-0.012852397420162715
3903.0,-0.012890609427129125
3904.0,-0.012916796602251288
3906.0,-0.012992982163890523
3907.0,-0.01301960294757381
3908.0,-0.013045997514800314
3909.0,-0.013035182353786222
3910.0,-0.013023208119728565
3911.0,-0.012981715157329678
3912.0,-0.012967229237630261
3913.0,-0.012904101068543134
3915.0,-0.012704316974143553
3916.0,-0.012565676925623822
3917.0,-0.012392296934106406
3918.0,-0.012219497053456211
3919.0,-0.012006098123602517
3920.0,-0.011789172206671774
3921.0,-0.011538605390018527
3922.0,-0.011293171747300441
3924.0,-0.010834525103871489
3925.0,-0.010633754693194584
3926.0,-0.010477632191193999
3927.0,-0.010339969006359674
3928.0,-0.010252647536570887
3929.0,-0.010202696226390272
3930.0,-0.010217021133508754
3931.0,-0.010266640215975384
3933.0,-0.010458024798229226
3934.0,-0.010587288073989549
3935.0,-0.010724462881116248
3936.0,-0.010908734684278535
3937.0,-0.011061740747479256
3938.0,-0.011224929252768707
3939.0,-0.0113717478666685
3940.0,-0.011510208464321336
3942.0,-0.011772227783835914
3943.0,-0.011886508327220732
3944.0,-0.011994397854293298
3945.0,-0.01208660149885011
3946.0,-0.012175711757016603
3947.0,-0.012243521571676633
3948.0,-0.01233234433426833
3949.0,-0.012385580129793329
3951.0,-0.012512757850322166
3952.0,-0.012567482930861518
3953.0,-0.012611005582506945
3954.0,-0.012675891945517813
3955.0,-0.01273535665923384
3956.0,-0.012811499024133751
3957.0,-0.012870637917019903
3958.0,-0.012951798210372529
3960.0,-0.013102224027036943
3961.0,-0.0131758564853092
3962.0,-0.01326354510043536
3963.0,-0.013336608995149499
3964.0,-0.013399109142657411
3965.0,-0.013446874068857594
3966.0,-0.01351411733983671
3967.0,-0.01355588552715433
3969.0,-0.013615588969588071
3970.0,-0.013622770200699387
3971.0,-0.013604143704410359
3972.0,-0.013619970522331154
3973.0,-0.013596609791491611
3974.0,-0.013586447328662134
3975.0,-0.013568901008271884
3976.0,-0.013549418981092076
3978.0,-0.013536219731174802
3979.0,-0.013550154545108235
3980.0,-0.013587316877289547
3981.0,-0.013609056738984006
3982.0,-0.013651017138544951
3983.0,-0.013680483421978425
3984.0,-0.013767516751229582
3985.0,-0.013835710119726972
3987.0,-0.014023356919822361
3988.0,-0.014108032564422418
3989.0,-0.01418520238490251
3990.0,-0.01428818656202208
3991.0,-0.01439869175292377
3992.0,-0.01449714761843881
3993.0,-0.01457082909679123
3995.0,-0.014684123136123096
3996.0,-0.01477813696248698
3997.0,-0.014822032210999467
3998.0,-0.014869114348850515
3999.0,-0.014905635060802808
4000.0,-0.014924534165372198
4001.0,-0.01493935987980755
4002.0,-0.014969782578970903
4004.0,-0.014997069738646372
4005.0,-0.014988728256653564
4006.0,-0.014983115596702186
4007.0,-0.01495834437875939
4008.0,-0.014961673277054556
4009.0,-0.014933309574954555
4010.0,-0.014893021963024205
4011.0,-0.01483986609298404
4013.0,-0.01465500204362499
4014.0,-0.014547551586257205
4015.0,-0.014410038054638637
4016.0,-0.014244003739189139
4017.0,-0.014052337976660046
4018.0,-0.013832506437659178
4019.0,-0.013580722434908302
4020.0,-0.013345643408716096
4022.0,-0.012842099472489038
4023.0,-0.012607267614182212
4024.0,-0.012383540902571778
4025.0,-0.01217512719896643
4026.0,-0.01203052440201824
4027.0,-0.011933567858718118
4028.0,-0.011877310954858566
4029.0,-0.011860825920248553
4031.0,-0.011971609158203838
4032.0,-0.012112441269360327
4033.0,-0.012271778237212557
4034.0,-0.012455617613341028
4035.0,-0.012667570703815604
4036.0,-0.01287612781937074
4037.0,-0.013071901720431767
4038.0,-0.013271027024794435
4040.0,-0.013642678472317253
4041.0,-0.013806534788696305
4042.0,-0.013949124235100282
4043.0,-0.014044126839007826
4044.0,-0.01414863581641674
4045.0,-0.014232607125755442
4046.0,-0.014305975660160813
4047.0,-0.014356698088621993
4049.0,-0.014407307962269501
4050.0,-0.014412996518882917
4051.0,-0.0144388285638543
4052.0,-0.014438621001020986
4053.0,-0.014428776136636338
4054.0,-0.014433282120729776
4055.0,-0.014431478418487114
4056.0,-0.014459319776594492
4058.0,-0.014522491524728051
4059.0,-0.014565179599371657
4060.0,-0.014617147920750112
4061.0,-0.014688783086181906
4062.0,-0.014752807801432238
4063.0,-0.014834520619060078
4064.0,-0.014908115177230096
4065.0,-0.014962740197595916
4067.0,-0.015073341060163599
4068.0,-0.015137937642741621
4069.0,-0.015177408930746672
4070.0,-0.015202927718293173
4071.0,-0.015225652728757168
4072.0,-0.015243014736583974
4073.0,-0.015235456314744744
4074.0,-0.015238742678035945
4076.0,-0.015248057627872371
4077.0,-0.015242267929993482
4078.0,-0.015252455843635694
4079.0,-0.015264663232326765
4080.0,-0.015311979434379671
4081.0,-0.01535580788592445
4082.0,-0.015429964990611968
4083.0,-0.015496261934057568
4085.0,-0.01567734743878243
4086.0,-0.01579982856842081
4087.0,-0.01593229683466153
4088.0,-0.016045058062255656
4089.0,-0.01616685762461564
4090.0,-0.0162951725020483
4091.0,-0.01641667647252027
4093.0,-0.016638806781117416
4094.0,-0.01672119002766267
4095.0,-0.01677676164070902
4096.0,-0.016826071702647865
4097.0,-0.01687183753911706
4098.0,-0.016891115686261143
4099.0,-0.016878688008029323
4100.0,-0.01686612888804784
4102.0,-0.016762418429196974
4103.0,-0.016690807972764003
4104.0,-0.016648013728107116
4105.0,-0.01658311788898784
4106.0,-0.01650796546525711
4107.0,-0.016442812187660166
4108.0,-0.016357767455954096
4109.0,-0.01630449032758824
4111.0,-0.016182483169129132
4112.0,-0.01609364351763549
4113.0,-0.015999465850772394
4114.0,-0.01587607159768058
4115.0,-0.01573594650385604
4116.0,-0.01561174537833148
4117.0,-0.015439904247248747
4118.0,-0.015232874835559126
4120.0,-0.01476105972323331
4121.0,-0.014522822508249917
4122.0,-0.014273154108396873
4123.0,-0.014042956269976264
4124.0,-0.013800364404332504
4125.0,-0.013589362611175375
4126.0,-0.013422344381706162
4127.0,-0.013292513881130036
4129.0,-0.013219424918641351
4130.0,-0.013240462399133134
4131.0,-0.013329623648244276
4132.0,-0.013450508935768286
4133.0,-0.013612548617571087
4134.0,-0.013816133850150732
4135.0,-0.014030623952626034
4136.0,-0.014241506573615375
4138.0,-0.014657154708511231
4139.0,-0.014825338185662156
4140.0,-0.015022101053141453
4141.0,-0.015176748217904691
4142.0,-0.015282826648195908
4143.0,-0.015366149098931487
4144.0,-0.015414020454271662
4145.0,-0.015445210270252982
4147.0,-0.015460804853353147
4148.0,-0.015403437175204863
4149.0,-0.01534289919396304
4150.0,-0.015266974272436937
4151.0,-0.015185540103402388
4152.0,-0.015133245428004101
4153.0,-0.015061228891922258
4154.0,-0.014994669218892101
4156.0,-0.014912125868808307
4157.0,-0.014900193685056963
4158.0,-0.014908701545149982
4159.0,-0.014941490418666856
4160.0,-0.014962839503312326
4161.0,-0.015018868774495318
4162.0,-0.015093630362688081
4163.0,-0.015159939041397768
4165.0,-0.015355486418163247
4166.0,-0.015443225346235866
4167.0,-0.01552238903938467
4168.0,-0.015608306880757374
4169.0,-0.015671791514043097
4170.0,-0.01574122398404897
4171.0,-0.015779292414839576
4172.0,-0.015808634900734905
4174.0,-0.01579792644329519
4175.0,-0.015775023772571752
4176.0,-0.015777165756033468
4177.0,-0.015770486270892378
4178.0,-0.01575616858289428
4179.0,-0.015760970369361558
4180.0,-0.015779572201185997
4181.0,-0.015813191054052402
4183.0,-0.01594512716604067
4184.0,-0.016003162203668892
4185.0,-0.016074712541837805
4186.0,-0.016157020485657005
4187.0,-0.016248656431383603
4188.0,-0.016360589892656447
4189.0,-0.016469221872647172
4190.0,-0.016575033376995913
4192.0,-0.01677872245097023
4193.0,-0.016877638860142694
4194.0,-0.016959178364475556
4195.0,-0.017029016168444877
4196.0,-0.017026660920821418
4197.0,-0.017005578568805725
4198.0,-0.016946556901734643
4200.0,-0.016752532229062523
4201.0,-0.016630084451496704
4202.0,-0.016480582339176014
4203.0,-0.01630683235072663
4204.0,-0.016146880774255253
4205.0,-0.015993341055907724
4206.0,-0.015870878863966806
4207.0,-0.015749369855591725
4209.0,-0.015496088623332358
4210.0,-0.015389520882093393
4211.0,-0.015293056464517967
4212.0,-0.015227381089277504
4213.0,-0.015122007427232272
4214.0,-0.015011312430427097
4215.0,-0.01488491393585782
4216.0,-0.014764000839883008
4218.0,-0.014503690830597629
4219.0,-0.01434082936436725
4220.0,-0.014142999859958882
4221.0,-0.013934965608284266
4222.0,-0.01372382379242559
4223.0,-0.0135060810426973
4224.0,-0.013351929362945884
4225.0,-0.013185300723471634
4227.0,-0.012976877921859982
4228.0,-0.012935257742814944
4229.0,-0.01295843974145982
4230.0,-0.013038294541780177
4231.0,-0.013181914822327572
4232.0,-0.01331429476097679
4233.0,-0.013484512644439986
4234.0,-0.013671784676273224
4236.0,-0.014072996211762117
4237.0,-0.014268182685629
4238.0,-0.014427789319689098
4239.0,-0.014569458668703527
4240.0,-0.014676010940480497
4241.0,-0.014766030172720334
4242.0,-0.014827880685233262
4243.0,-0.01489159197220586
4245.0,-0.01487123581276631
4246.0,-0.014833664404620195
4247.0,-0.014760887855990066
4248.0,-0.014712794078646015
4249.0,-0.014651481439133016
4250.0,-0.014573766750050416
4251.0,-0.014496907202472964
4252.0,-0.014415552311819495
4254.0,-0.014271879627051492
4255.0,-0.014236551713237875
4256.0,-0.014182929353591858
4257.0,-0.014163075132139871
4258.0,-0.014135085287055727
4259.0,-0.01411297183638311
4260.0,-0.014144375527048343
4261.0,-0.014181946675674743
4263.0,-0.014321259450857507
4264.0,-0.014416908224054063
4265.0,-0.014509044093507756
4266.0,-0.014636317590779388
4267.0,-0.014760887692760094
4268.0,-0.014855208407940931
4269.0,-0.014943780211052615
4270.0,-0.015002921466880509
4272.0,-0.015066252773023588
4273.0,-0.015055191441102376
4274.0,-0.015050044907536923
4275.0,-0.015004051011451698
4276.0,-0.014976480470516917
4277.0,-0.014912013322839632
4278.0,-0.014866069797133435
4279.0,-0.014828480459710488
4281.0,-0.014746476622906656
4282.0,-0.014713556489875034
4283.0,-0.014699592228342016
4284.0,-0.014718750234367018
4285.0,-0.01475044897147908
